"@stdlib/blas/ext/base/snansumpw","@stdlib/blas/ext/base/dnansumpw,@stdlib/blas/ext/base/gnansumpw,@stdlib/blas/ext/base/snansum,@stdlib/blas/ext/base/snansumkbn2,@stdlib/blas/ext/base/snansumors,@stdlib/blas/ext/base/ssumpw"
"@stdlib/stats/base/snanvariance","@stdlib/stats/base/dnanvariance,@stdlib/stats/base/nanvariance,@stdlib/stats/base/snanstdev,@stdlib/stats/base/svariance"
"@stdlib/stats/base/snanvariancech","@stdlib/stats/base/dnanvariancech,@stdlib/stats/base/nanvariancech,@stdlib/stats/base/snanstdevch,@stdlib/stats/base/snanvariance,@stdlib/stats/base/svariancech"
"@stdlib/stats/base/snanvariancepn","@stdlib/stats/base/dnanvariancepn,@stdlib/stats/base/nanvariancepn,@stdlib/stats/base/snanstdevpn,@stdlib/stats/base/snanvariance,@stdlib/stats/base/svariancepn"
"@stdlib/stats/base/snanvariancetk","@stdlib/stats/base/dnanvariancetk,@stdlib/stats/base/nanvariancetk,@stdlib/stats/base/snanstdevtk,@stdlib/stats/base/snanvariance,@stdlib/stats/base/svariancetk"
"@stdlib/stats/base/snanvariancewd","@stdlib/stats/base/dnanvariancewd,@stdlib/stats/base/nanvariancewd,@stdlib/stats/base/snanstdevwd,@stdlib/stats/base/snanvariance,@stdlib/stats/base/svariancewd"
"@stdlib/stats/base/snanvarianceyc","@stdlib/stats/base/dnanvarianceyc,@stdlib/stats/base/nanvarianceyc,@stdlib/stats/base/snanstdevyc,@stdlib/stats/base/snanvariance,@stdlib/stats/base/svarianceyc"
"@stdlib/blas/base/snrm2","@stdlib/blas/base/dnrm2,@stdlib/blas/base/gnrm2"
"@stdlib/math/strided/special/sramp","@stdlib/math/strided/special/dramp,@stdlib/math/strided/special/ramp"
"@stdlib/stats/base/srange","@stdlib/stats/base/drange,@stdlib/stats/base/smax,@stdlib/stats/base/smin,@stdlib/stats/base/snanrange,@stdlib/stats/base/range"
"@stdlib/blas/ext/base/srev","@stdlib/blas/ext/base/drev,@stdlib/blas/ext/base/grev"
"@stdlib/math/strided/special/srsqrt","@stdlib/math/strided/special/drsqrt,@stdlib/math/strided/special/rsqrt,@stdlib/math/strided/special/ssqrt"
"@stdlib/blas/base/sscal","@stdlib/blas/base/daxpy,@stdlib/blas/base/dscal,@stdlib/blas/base/gscal,@stdlib/blas/base/saxpy"
"@stdlib/blas/ext/base/ssort2hp","@stdlib/blas/ext/base/dsort2hp,@stdlib/blas/ext/base/gsort2hp,@stdlib/blas/ext/base/ssorthp"
"@stdlib/blas/ext/base/ssort2ins","@stdlib/blas/ext/base/dsort2ins,@stdlib/blas/ext/base/gsort2ins,@stdlib/blas/ext/base/ssortins"
"@stdlib/blas/ext/base/ssort2sh","@stdlib/blas/ext/base/dsort2sh,@stdlib/blas/ext/base/gsort2sh,@stdlib/blas/ext/base/ssortsh"
"@stdlib/blas/ext/base/ssorthp","@stdlib/blas/ext/base/dsorthp,@stdlib/blas/ext/base/gsorthp,@stdlib/blas/ext/base/ssort2hp"
"@stdlib/blas/ext/base/ssortins","@stdlib/blas/ext/base/dsortins,@stdlib/blas/ext/base/gsortins,@stdlib/blas/ext/base/ssort2ins"
"@stdlib/blas/ext/base/ssortsh","@stdlib/blas/ext/base/dsortsh,@stdlib/blas/ext/base/gsortsh,@stdlib/blas/ext/base/ssort2sh"
"@stdlib/math/strided/special/ssqrt","@stdlib/math/strided/special/dsqrt,@stdlib/math/strided/special/scbrt,@stdlib/math/strided/special/sqrt,@stdlib/math/strided/special/srsqrt"
"@stdlib/stats/base/sstdev","@stdlib/stats/base/dstdev,@stdlib/stats/base/snanstdev,@stdlib/stats/base/stdev,@stdlib/stats/base/svariance"
"@stdlib/stats/base/sstdevch","@stdlib/stats/base/dstdevch,@stdlib/stats/base/snanstdevch,@stdlib/stats/base/sstdev,@stdlib/stats/base/stdevch,@stdlib/stats/base/svariancech"
"@stdlib/stats/base/sstdevpn","@stdlib/stats/base/dstdevpn,@stdlib/stats/base/snanstdevpn,@stdlib/stats/base/sstdev,@stdlib/stats/base/stdevpn,@stdlib/stats/base/svariancepn"
"@stdlib/stats/base/sstdevtk","@stdlib/stats/base/dstdevtk,@stdlib/stats/base/snanstdevtk,@stdlib/stats/base/sstdev,@stdlib/stats/base/stdevtk,@stdlib/stats/base/svariancetk"
"@stdlib/stats/base/sstdevwd","@stdlib/stats/base/dstdevwd,@stdlib/stats/base/snanstdevwd,@stdlib/stats/base/sstdev,@stdlib/stats/base/stdevwd,@stdlib/stats/base/svariancewd"
"@stdlib/stats/base/sstdevyc","@stdlib/stats/base/dstdevyc,@stdlib/stats/base/snanstdevyc,@stdlib/stats/base/sstdev,@stdlib/stats/base/stdevyc,@stdlib/stats/base/svarianceyc"
"@stdlib/blas/ext/base/ssum","@stdlib/blas/ext/base/dsum,@stdlib/stats/base/smean,@stdlib/blas/ext/base/snansum,@stdlib/blas/ext/base/gsum"
"@stdlib/blas/ext/base/ssumkbn","@stdlib/blas/ext/base/dsumkbn,@stdlib/blas/ext/base/gsumkbn,@stdlib/blas/ext/base/snansumkbn,@stdlib/blas/ext/base/ssum,@stdlib/blas/ext/base/ssumkbn2,@stdlib/blas/ext/base/ssumors,@stdlib/blas/ext/base/ssumpw"
"@stdlib/blas/ext/base/ssumkbn2","@stdlib/blas/ext/base/dsumkbn2,@stdlib/blas/ext/base/gsumkbn2,@stdlib/blas/ext/base/snansumkbn2,@stdlib/blas/ext/base/ssum,@stdlib/blas/ext/base/ssumkbn,@stdlib/blas/ext/base/ssumors,@stdlib/blas/ext/base/ssumpw"
"@stdlib/blas/ext/base/ssumors","@stdlib/blas/ext/base/dsumors,@stdlib/blas/ext/base/gsumors,@stdlib/blas/ext/base/snansumors,@stdlib/blas/ext/base/ssum,@stdlib/blas/ext/base/ssumkbn2,@stdlib/blas/ext/base/ssumpw"
"@stdlib/blas/ext/base/ssumpw","@stdlib/blas/ext/base/dsumpw,@stdlib/blas/ext/base/gsumpw,@stdlib/blas/ext/base/snansumpw,@stdlib/blas/ext/base/ssum,@stdlib/blas/ext/base/ssumkbn2,@stdlib/blas/ext/base/ssumors"
"@stdlib/blas/base/sswap","@stdlib/blas/base/dswap,@stdlib/blas/base/gswap,@stdlib/blas/base/scopy,@stdlib/blas/sswap"
"@stdlib/stats/base/stdev","@stdlib/stats/base/dstdev,@stdlib/stats/base/nanstdev,@stdlib/stats/base/sstdev,@stdlib/stats/base/variance"
"@stdlib/stats/base/stdevch","@stdlib/stats/base/dstdevch,@stdlib/stats/base/nanstdevch,@stdlib/stats/base/sstdevch,@stdlib/stats/base/stdev,@stdlib/stats/base/variancech"
"@stdlib/stats/base/stdevpn","@stdlib/stats/base/dstdevpn,@stdlib/stats/base/nanstdevpn,@stdlib/stats/base/sstdevpn,@stdlib/stats/base/stdev,@stdlib/stats/base/variancepn"
"@stdlib/stats/base/stdevtk","@stdlib/stats/base/dstdevtk,@stdlib/stats/base/nanstdevtk,@stdlib/stats/base/sstdevtk,@stdlib/stats/base/stdev,@stdlib/stats/base/variancetk"
"@stdlib/stats/base/stdevwd","@stdlib/stats/base/dstdevwd,@stdlib/stats/base/nanstdevwd,@stdlib/stats/base/sstdevwd,@stdlib/stats/base/stdev,@stdlib/stats/base/variancewd"
"@stdlib/stats/base/stdevyc","@stdlib/stats/base/dstdevyc,@stdlib/stats/base/nanstdevyc,@stdlib/stats/base/sstdevyc,@stdlib/stats/base/stdev,@stdlib/stats/base/varianceyc"
"@stdlib/math/strided/special/strunc","@stdlib/math/strided/special/dtrunc,@stdlib/math/strided/special/sceil,@stdlib/math/strided/special/sfloor,@stdlib/math/strided/special/trunc"
"@stdlib/stats/base/svariance","@stdlib/stats/base/dvariance,@stdlib/stats/base/snanvariance,@stdlib/stats/base/sstdev,@stdlib/stats/base/variance"
"@stdlib/stats/base/svariancech","@stdlib/stats/base/dvariancech,@stdlib/stats/base/snanvariancech,@stdlib/stats/base/sstdevch,@stdlib/stats/base/svariance,@stdlib/stats/base/variancech"
"@stdlib/stats/base/svariancepn","@stdlib/stats/base/dvariancepn,@stdlib/stats/base/snanvariancepn,@stdlib/stats/base/sstdevpn,@stdlib/stats/base/svariance,@stdlib/stats/base/variancepn"
"@stdlib/stats/base/svariancetk","@stdlib/stats/base/dvariancetk,@stdlib/stats/base/snanvariancetk,@stdlib/stats/base/sstdevtk,@stdlib/stats/base/svariance,@stdlib/stats/base/variancetk"
"@stdlib/stats/base/svariancewd","@stdlib/stats/base/dvariancewd,@stdlib/stats/base/snanvariancewd,@stdlib/stats/base/sstdevwd,@stdlib/stats/base/svariance,@stdlib/stats/base/variancewd"
"@stdlib/stats/base/svarianceyc","@stdlib/stats/base/dvarianceyc,@stdlib/stats/base/snanvarianceyc,@stdlib/stats/base/sstdevyc,@stdlib/stats/base/svariance,@stdlib/stats/base/varianceyc"
"@stdlib/strided/base/ternary","@stdlib/strided/base/binary,@stdlib/strided/base/nullary,@stdlib/strided/base/quaternary,@stdlib/strided/base/quinary,@stdlib/strided/base/unary"
"@stdlib/strided/base/unary","@stdlib/strided/base/unary,@stdlib/strided/base/dmap,@stdlib/strided/base/nullary,@stdlib/strided/base/quaternary,@stdlib/strided/base/quinary,@stdlib/strided/base/smap,@stdlib/strided/base/ternary"
"@stdlib/strided/base/unary-by","@stdlib/strided/base/map-by,@stdlib/strided/base/unary"
"@stdlib/strided/base/unary-dtype-signatures","@stdlib/strided/base/unary-signature-callbacks"
"@stdlib/strided/base/unary-signature-callbacks","@stdlib/strided/base/unary-dtype-signatures"
"@stdlib/stats/base/variance","@stdlib/stats/base/dvariance,@stdlib/stats/base/nanvariance,@stdlib/stats/base/stdev,@stdlib/stats/base/svariance"
"@stdlib/stats/base/variancech","@stdlib/stats/base/dvariancech,@stdlib/stats/base/nanvariancech,@stdlib/stats/base/stdevch,@stdlib/stats/base/variance"
"@stdlib/stats/base/variancepn","@stdlib/stats/base/dvariancepn,@stdlib/stats/base/nanvariancepn,@stdlib/stats/base/stdevpn,@stdlib/stats/base/variance"
"@stdlib/stats/base/variancetk","@stdlib/stats/base/dvariancetk,@stdlib/stats/base/nanvariancetk,@stdlib/stats/base/stdevtk,@stdlib/stats/base/variance"
"@stdlib/stats/base/variancewd","@stdlib/stats/base/dvariancewd,@stdlib/stats/base/nanvariancewd,@stdlib/stats/base/stdevwd,@stdlib/stats/base/variance"
"@stdlib/stats/base/varianceyc","@stdlib/stats/base/dvarianceyc,@stdlib/stats/base/nanvarianceyc,@stdlib/stats/base/stdevyc,@stdlib/stats/base/variance"
"@stdlib/strided/base/zmap","@stdlib/strided/base/cmap,@stdlib/strided/base/unary"
"@stdlib/slice/base/str2multislice","@stdlib/slice/base/str2slice"
"@stdlib/slice/base/str2slice","@stdlib/slice/base/str2multislice"
"@stdlib/math/base/ops/sub","@stdlib/math/base/ops/add,@stdlib/math/base/ops/div,@stdlib/math/base/ops/mul"
"@stdlib/math/base/ops/subf","@stdlib/math/base/ops/addf,@stdlib/math/base/ops/divf,@stdlib/math/base/ops/mulf,@stdlib/math/base/ops/sub"
"@stdlib/math/base/tools/sum-series",""
"@stdlib/math/base/special/tan","@stdlib/math/base/special/cos,@stdlib/math/base/special/sin"
"@stdlib/math/base/special/tand","@stdlib/math/base/special/tan,@stdlib/math/base/special/cosd"
"@stdlib/math/base/special/tanh","@stdlib/math/base/special/cosh,@stdlib/math/base/special/sinh,@stdlib/math/base/special/tan"
"@stdlib/number/float64/base/to-binary-string","@stdlib/number/float64/base/from-binary-string,@stdlib/number/float32/base/to-binary-string"
"@stdlib/number/float32/base/to-binary-string","@stdlib/number/float32/base/from-binary-string,@stdlib/number/float64/base/to-binary-string"
"@stdlib/number/uint8/base/to-binary-string","@stdlib/number/float64/base/to-binary-string"
"@stdlib/number/uint16/base/to-binary-string","@stdlib/number/float64/base/to-binary-string"
"@stdlib/number/uint32/base/to-binary-string","@stdlib/number/float64/base/to-binary-string"
"@stdlib/number/float32/base/to-word","@stdlib/number/float32/base/from-word,@stdlib/number/float64/base/to-words"
"@stdlib/number/float64/base/to-words","@stdlib/number/float64/base/from-words,@stdlib/number/float32/base/to-word"
"@stdlib/ndarray/base/transpose","@stdlib/ndarray/ctor"
"@stdlib/math/base/special/tribonacci","@stdlib/math/base/special/fibonacci"
"@stdlib/math/base/special/trigamma","@stdlib/math/base/special/digamma,@stdlib/math/base/special/gamma"
"@stdlib/string/base/trim","@stdlib/string/base/left-trim,@stdlib/string/base/right-trim"
"@stdlib/math/base/special/trunc","@stdlib/math/base/special/ceil,@stdlib/math/base/special/floor,@stdlib/math/base/special/round"
"@stdlib/math/base/special/trunc2","@stdlib/math/base/special/ceil2,@stdlib/math/base/special/floor2,@stdlib/math/base/special/round2,@stdlib/math/base/special/trunc,@stdlib/math/base/special/trunc10"
"@stdlib/math/base/special/trunc10","@stdlib/math/base/special/ceil10,@stdlib/math/base/special/floor10,@stdlib/math/base/special/round10,@stdlib/math/base/special/trunc,@stdlib/math/base/special/trunc2"
"@stdlib/string/base/truncate-middle",""
"@stdlib/math/base/special/truncb","@stdlib/math/base/special/ceilb,@stdlib/math/base/special/floorb,@stdlib/math/base/special/roundb,@stdlib/math/base/special/trunc,@stdlib/math/base/special/truncn"
"@stdlib/math/base/special/truncf","@stdlib/math/base/special/ceilf,@stdlib/math/base/special/floorf,@stdlib/math/base/special/trunc"
"@stdlib/math/base/special/truncn","@stdlib/math/base/special/ceiln,@stdlib/math/base/special/floorn,@stdlib/math/base/special/roundn,@stdlib/math/base/special/trunc,@stdlib/math/base/special/truncb"
"@stdlib/math/base/special/truncsd","@stdlib/math/base/special/ceilsd,@stdlib/math/base/special/floorsd,@stdlib/math/base/special/roundsd,@stdlib/math/base/special/trunc"
"@stdlib/number/uint32/base/to-int32",""
"@stdlib/math/base/ops/umul","@stdlib/math/base/ops/imul"
"@stdlib/math/base/ops/umuldw","@stdlib/math/base/ops/imuldw,@stdlib/math/base/ops/umul"
"@stdlib/string/base/uncapitalize","@stdlib/string/base/capitalize"
"@stdlib/string/base/uppercase","@stdlib/string/base/lowercase"
"@stdlib/math/base/special/vercos","@stdlib/math/base/special/cos,@stdlib/math/base/special/versin"
"@stdlib/math/base/special/versin","@stdlib/math/base/special/cos,@stdlib/math/base/special/sin,@stdlib/math/base/special/vercos"
"@stdlib/math/base/special/wrap","@stdlib/math/base/special/clamp"
"@stdlib/math/base/special/xlog1py","@stdlib/math/base/special/log1p,@stdlib/math/base/special/xlogy"
"@stdlib/math/base/special/xlogy","@stdlib/math/base/special/ln,@stdlib/math/base/special/xlog1py"
"@stdlib/math/base/special/riemann-zeta",""
"@stdlib/bench","@stdlib/utils/timeit"
"@stdlib/datasets/berndt-cps-wages-1985",""
"@stdlib/utils/bifurcate","@stdlib/utils/bifurcate-by,@stdlib/utils/bifurcate-own,@stdlib/utils/group"
"@stdlib/utils/bifurcate-by","@stdlib/utils/bifurcate,@stdlib/utils/group-by"
"@stdlib/utils/async/bifurcate-by","@stdlib/utils/bifurcate-by,@stdlib/utils/async/group-by"
"@stdlib/utils/bifurcate-in","@stdlib/utils/bifurcate,@stdlib/utils/bifurcate-by,@stdlib/utils/bifurcate-own,@stdlib/utils/group-in"
"@stdlib/utils/bifurcate-own","@stdlib/utils/bifurcate,@stdlib/utils/bifurcate-by,@stdlib/utils/bifurcate-in,@stdlib/utils/group-own"
"@stdlib/bigint/ctor",""
"@stdlib/stats/binomial-test",""
"@stdlib/boolean/ctor",""
"@stdlib/array/bool","@stdlib/array/buffer"
"@stdlib/ndarray/broadcast-array","@stdlib/ndarray/array,@stdlib/ndarray/broadcast-arrays,@stdlib/ndarray/ctor,@stdlib/ndarray/maybe-broadcast-array"
"@stdlib/ndarray/broadcast-arrays","@stdlib/ndarray/array,@stdlib/ndarray/broadcast-array,@stdlib/ndarray/ctor,@stdlib/ndarray/maybe-broadcast-arrays"
"@stdlib/buffer/ctor","@stdlib/array/buffer"
"@stdlib/buffer/to-json","@stdlib/array/to-json,@stdlib/buffer/reviver"
"@stdlib/os/byte-order","@stdlib/assert/is-big-endian,@stdlib/assert/is-little-endian"
"@stdlib/string/camelcase","@stdlib/string/constantcase,@stdlib/string/kebabcase,@stdlib/string/pascalcase,@stdlib/string/snakecase"
"@stdlib/string/capitalize","@stdlib/string/uncapitalize,@stdlib/string/uppercase"
"@stdlib/utils/capitalize-keys","@stdlib/utils/uncapitalize-keys,@stdlib/utils/uppercase-keys"
"@stdlib/constants/float64/catalan",""
"@stdlib/constants/float64/cbrt-eps","@stdlib/constants/float64/eps,@stdlib/constants/float64/sqrt-eps"
"@stdlib/datasets/cdc-nchs-us-births-1969-1988","@stdlib/datasets/cdc-nchs-us-births-1994-2003,@stdlib/datasets/ssa-us-births-2000-2014"
"@stdlib/datasets/cdc-nchs-us-births-1994-2003","@stdlib/datasets/cdc-nchs-us-births-1969-1988,@stdlib/datasets/ssa-us-births-2000-2014"
"@stdlib/datasets/cdc-nchs-us-infant-mortality-bw-1915-2013",""
"@stdlib/process/chdir","@stdlib/process/cwd"
"@stdlib/stats/chi2gof",""
"@stdlib/stats/chi2test",""
"@stdlib/array/to-circular-iterator","@stdlib/array/to-iterator,@stdlib/array/to-strided-iterator"
"@stdlib/streams/node/from-circular-array","@stdlib/streams/node/from-array,@stdlib/streams/node/from-iterator,@stdlib/streams/node/from-strided-array"
"@stdlib/utils/circular-buffer","@stdlib/utils/fifo,@stdlib/utils/stack"
"@stdlib/fs/close","@stdlib/fs/exists,@stdlib/fs/open,@stdlib/fs/read-file"
"@stdlib/datasets/cmudict",""
"@stdlib/string/code-point-at","@stdlib/string/from-code-point"
"@stdlib/utils/common-keys","@stdlib/utils/common-keys-in,@stdlib/utils/keys"
"@stdlib/utils/common-keys-in","@stdlib/utils/common-keys,@stdlib/utils/keys-in"
"@stdlib/complex/cmplx","@stdlib/complex/float64/ctor,@stdlib/complex/float32/ctor"
"@stdlib/complex/float32/ctor","@stdlib/complex/cmplx,@stdlib/complex/float64/ctor"
"@stdlib/constants/complex64/nan","@stdlib/constants/complex128/nan"
"@stdlib/constants/complex64/num-bytes","@stdlib/constants/complex128/num-bytes,@stdlib/constants/float32/num-bytes"
"@stdlib/constants/complex64/zero","@stdlib/constants/complex128/zero"
"@stdlib/array/complex64","@stdlib/array/complex128,@stdlib/complex/cmplx,@stdlib/complex/float32/ctor"
"@stdlib/complex/float64/ctor","@stdlib/complex/cmplx,@stdlib/complex/float32/ctor"
"@stdlib/constants/complex128/nan","@stdlib/constants/complex64/nan"
"@stdlib/constants/complex128/num-bytes","@stdlib/constants/complex64/num-bytes,@stdlib/constants/float64/num-bytes"
"@stdlib/constants/complex128/zero","@stdlib/constants/complex64/zero"
"@stdlib/array/complex128","@stdlib/array/complex64,@stdlib/complex/cmplx,@stdlib/complex/float64/ctor"
"@stdlib/array/typed-complex","@stdlib/array/typed,@stdlib/array/typed-real"
"@stdlib/array/typed-complex-ctors","@stdlib/array/ctors,@stdlib/array/typed-ctors,@stdlib/array/typed-real-ctors"
"@stdlib/array/typed-complex-dtypes","@stdlib/array/dtypes,@stdlib/array/typed-dtypes,@stdlib/array/typed-real-dtypes,@stdlib/ndarray/dtypes"
"@stdlib/complex/ctors","@stdlib/array/typed-complex-ctors"
"@stdlib/complex/dtype","@stdlib/array/dtype"
"@stdlib/complex/dtypes","@stdlib/array/typed-complex-dtypes"
"@stdlib/complex/promotion-rules","@stdlib/array/promotion-rules,@stdlib/ndarray/promotion-rules"
"@stdlib/utils/compose","@stdlib/utils/async/compose"
"@stdlib/utils/async/compose","@stdlib/utils/compose"
"@stdlib/os/configdir","@stdlib/os/homedir,@stdlib/os/tmpdir"
"@stdlib/complex/float64/conj","@stdlib/complex/float64/imag,@stdlib/complex/float64/real,@stdlib/complex/float64/reim"
"@stdlib/complex/float32/conj","@stdlib/complex/float64/conj,@stdlib/complex/float32/imag,@stdlib/complex/float32/real,@stdlib/complex/float32/reim"
"@stdlib/string/constantcase","@stdlib/string/camelcase,@stdlib/string/kebabcase,@stdlib/string/pascalcase,@stdlib/string/snakecase"
"@stdlib/utils/constant-function","@stdlib/utils/argument-function,@stdlib/utils/identity-function"
"@stdlib/streams/node/from-constant","@stdlib/streams/node/from-array,@stdlib/streams/node/from-iterator"
"@stdlib/utils/constructor-name","@stdlib/utils/function-name"
"@stdlib/assert/contains",""
"@stdlib/array/convert","@stdlib/array/convert-same"
"@stdlib/array/convert-same","@stdlib/array/convert"
"@stdlib/utils/convert-path",""
"@stdlib/utils/copy","@stdlib/utils/merge"
"@stdlib/buffer/from-buffer","@stdlib/buffer/alloc-unsafe,@stdlib/buffer/ctor"
"@stdlib/utils/count-by","@stdlib/utils/group,@stdlib/utils/group-by"
"@stdlib/utils/async/count-by","@stdlib/utils/count-by,@stdlib/utils/async/group-by,@stdlib/utils/async/tabulate-by"
"@stdlib/time/current-year","@stdlib/assert/is-current-year"
"@stdlib/utils/curry","@stdlib/utils/curry-right,@stdlib/utils/uncurry,@stdlib/utils/uncurry-right"
"@stdlib/utils/curry-right","@stdlib/utils/curry,@stdlib/utils/uncurry,@stdlib/utils/uncurry-right"
"@stdlib/process/cwd","@stdlib/process/chdir"
"@stdlib/datasets/dale-chall-new",""
"@stdlib/datasets",""
"@stdlib/array/dataview","@stdlib/array/buffer,@stdlib/array/typed"
"@stdlib/array/datespace","@stdlib/array/linspace,@stdlib/array/logspace"
"@stdlib/time/day-of-quarter","@stdlib/time/day-of-year"
"@stdlib/time/day-of-year","@stdlib/time/day-of-quarter"
"@stdlib/time/days-in-month","@stdlib/time/days-in-year"
"@stdlib/time/days-in-year","@stdlib/time/days-in-month"
"@stdlib/blas/ddot","@stdlib/blas/base/ddot,@stdlib/blas/gdot,@stdlib/blas/sdot"
"@stdlib/streams/node/debug-sink","@stdlib/streams/node/debug,@stdlib/streams/node/inspect-sink"
"@stdlib/streams/node/debug","@stdlib/streams/node/debug-sink,@stdlib/streams/node/inspect"
"@stdlib/utils/decorate-after",""
"@stdlib/assert/deep-equal","@stdlib/assert/is-strict-equal,@stdlib/assert/is-same-value"
"@stdlib/utils/deep-get","@stdlib/utils/deep-pluck,@stdlib/utils/deep-set"
"@stdlib/assert/deep-has-own-property","@stdlib/assert/deep-has-property,@stdlib/assert/has-own-property,@stdlib/utils/deep-get,@stdlib/utils/deep-pluck,@stdlib/utils/deep-set"
"@stdlib/assert/deep-has-property","@stdlib/assert/deep-has-own-property,@stdlib/assert/has-own-property,@stdlib/utils/deep-get,@stdlib/utils/deep-pluck,@stdlib/utils/deep-set"
"@stdlib/utils/deep-pluck","@stdlib/utils/deep-get,@stdlib/utils/deep-set"
"@stdlib/utils/deep-set","@stdlib/utils/deep-get,@stdlib/utils/deep-pluck"
"@stdlib/utils/define-memoized-property","@stdlib/utils/define-memoized-read-only-property,@stdlib/utils/define-property"
"@stdlib/utils/define-properties","@stdlib/utils/define-property,@stdlib/utils/define-read-only-property"
"@stdlib/utils/define-property","@stdlib/utils/define-properties,@stdlib/utils/define-read-only-property"
"@stdlib/utils/dirname","@stdlib/utils/extname"
"@stdlib/string/dotcase","@stdlib/string/camelcase,@stdlib/string/kebabcase,@stdlib/string/pascalcase,@stdlib/string/snakecase"
"@stdlib/utils/doubly-linked-list","@stdlib/utils/linked-list,@stdlib/utils/stack"
"@stdlib/utils/do-until","@stdlib/utils/async/do-until,@stdlib/utils/do-until-each,@stdlib/utils/do-while,@stdlib/utils/until,@stdlib/utils/while"
"@stdlib/utils/async/do-until","@stdlib/utils/do-until,@stdlib/utils/async/do-while,@stdlib/utils/async/until,@stdlib/utils/async/while"
"@stdlib/utils/do-until-each","@stdlib/utils/do-until-each-right,@stdlib/utils/do-while-each,@stdlib/utils/until-each"
"@stdlib/utils/do-until-each-right","@stdlib/utils/do-until-each,@stdlib/utils/do-while-each-right,@stdlib/utils/until-each-right"
"@stdlib/utils/do-while","@stdlib/utils/do-until,@stdlib/utils/async/do-while,@stdlib/utils/do-while-each,@stdlib/utils/until,@stdlib/utils/while"
"@stdlib/utils/async/do-while","@stdlib/utils/async/do-until,@stdlib/utils/do-while,@stdlib/utils/async/until,@stdlib/utils/async/while"
"@stdlib/utils/do-while-each","@stdlib/utils/do-until-each,@stdlib/utils/do-while-each-right,@stdlib/utils/while-each"
"@stdlib/utils/do-while-each-right","@stdlib/utils/do-until-each-right,@stdlib/utils/do-while-each,@stdlib/utils/while-each-right"
"@stdlib/blas/dswap","@stdlib/blas/base/dswap,@stdlib/blas/gswap,@stdlib/blas/sswap"
"@stdlib/constants/float64/e",""
"@stdlib/datasets/emoji","@stdlib/datasets/emoji-code-picto,@stdlib/datasets/emoji-picto-code"
"@stdlib/datasets/emoji-code-picto","@stdlib/datasets/emoji,@stdlib/datasets/emoji-picto-code"
"@stdlib/datasets/emoji-picto-code","@stdlib/datasets/emoji,@stdlib/datasets/emoji-code-picto"
"@stdlib/streams/node/empty","@stdlib/streams/node/from-constant"
"@stdlib/string/ends-with","@stdlib/string/starts-with"
"@stdlib/utils/enumerable-properties","@stdlib/utils/enumerable-properties-in,@stdlib/utils/enumerable-property-symbols,@stdlib/utils/inherited-enumerable-properties,@stdlib/utils/keys,@stdlib/utils/nonenumerable-properties,@stdlib/utils/properties"
"@stdlib/utils/enumerable-properties-in","@stdlib/utils/enumerable-properties,@stdlib/utils/enumerable-property-symbols-in,@stdlib/utils/inherited-enumerable-properties,@stdlib/utils/keys-in,@stdlib/utils/nonenumerable-properties-in,@stdlib/utils/properties-in"
"@stdlib/utils/enumerable-property-symbols","@stdlib/utils/enumerable-property-symbols-in,@stdlib/utils/inherited-enumerable-property-symbols,@stdlib/utils/keys,@stdlib/utils/nonenumerable-property-symbols,@stdlib/utils/property-symbols"
"@stdlib/utils/enumerable-property-symbols-in","@stdlib/utils/enumerable-property-symbols,@stdlib/utils/inherited-enumerable-property-symbols,@stdlib/utils/keys-in,@stdlib/utils/nonenumerable-property-symbols-in,@stdlib/utils/property-symbols-in"
"@stdlib/process/env","@stdlib/process/argv"
"@stdlib/constants/float64/eps","@stdlib/constants/float32/eps"
"@stdlib/error/to-json","@stdlib/error/reviver"
"@stdlib/constants/float64/eulergamma",""
"@stdlib/utils/every","@stdlib/utils/any,@stdlib/utils/every-by,@stdlib/utils/for-each,@stdlib/utils/none,@stdlib/utils/some"
"@stdlib/utils/every-by","@stdlib/utils/any-by,@stdlib/utils/every-by-right,@stdlib/utils/for-each,@stdlib/utils/none-by,@stdlib/utils/some-by"
"@stdlib/utils/async/every-by","@stdlib/utils/async/any-by,@stdlib/utils/every-by,@stdlib/utils/async/every-by-right,@stdlib/utils/async/for-each,@stdlib/utils/async/none-by,@stdlib/utils/async/some-by"
"@stdlib/utils/every-by-right","@stdlib/utils/any-by,@stdlib/utils/every,@stdlib/utils/every-by,@stdlib/utils/for-each-right,@stdlib/utils/none-by-right,@stdlib/utils/some-by-right"
"@stdlib/utils/async/every-by-right","@stdlib/utils/async/any-by-right,@stdlib/utils/async/every-by,@stdlib/utils/every-by-right,@stdlib/utils/async/for-each-right,@stdlib/utils/async/none-by-right,@stdlib/utils/async/some-by-right"
"@stdlib/utils/every-in-by","@stdlib/utils/any-in-by,@stdlib/utils/none-in-by,@stdlib/utils/some-in-by,@stdlib/utils/every-by,@stdlib/utils/every-own-by"
"@stdlib/utils/every-own-by","@stdlib/utils/any-own-by,@stdlib/utils/every-in-by,@stdlib/utils/none-own-by,@stdlib/utils/some-own-by,@stdlib/utils/every-by"
"@stdlib/utils/eval",""
"@stdlib/process/exec-path",""
"@stdlib/fs/exists","@stdlib/fs/read-file,@stdlib/fs/read-dir"
"@stdlib/nlp/expand-acronyms","@stdlib/nlp/expand-contractions"
"@stdlib/nlp/expand-contractions",""
